event_id,user_id,event_type,m2_behavior_score,ml_attack_probability,ml_attack_prediction,isolation_risk_score,isolation_forest_prediction,off_hours_flag,weekend_activity_flag,event_velocity_score,transaction_ratio_to_user_average,transaction_spike_score,attack_stage_score,sequence_progression_score,contextual_risk_score,m2_risk_normalized,ml_risk_normalized,isolation_risk_normalized,contextual_risk_normalized,sequence_risk_normalized,attack_stage_normalized,contextual_signal_count,m12_risk_score,m12_risk_level,m12_attack_prediction,model_agreement,m12_security_alert,m12_detection_explanation
E000455,U012,transaction,0.0,0.0,0,0.0,0,1,1,0.0,1.47,14.7,20.0,6.2,21.94,0.0,0.0,0.0,0.2194,0.062,1.0,5,2.81,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Elevated contextual risk; Attack-stage activity detected; Off-hours activity; Weekend activity
E000510,U006,transaction,0.0,0.0,0,0.0,0,1,0,0.83,1.27,12.7,20.0,6.03,21.79,0.0,0.0,0.0,0.21789999999999998,0.0603,1.0,4,2.78,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Elevated contextual risk; Attack-stage activity detected; Off-hours activity
E000084,U015,file_access,0.0,0.5,0,0.0,0,1,0,6.58,0.0,0.0,20.0,4.99,20.97,0.0,0.005,0.0,0.2097,0.0499,1.0,3,2.77,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Elevated contextual risk; Attack-stage activity detected; Off-hours activity
E000370,U013,transaction,0.0,0.0,0,0.0,0,1,1,0.83,1.21,12.1,20.0,5.94,21.67,0.0,0.0,0.0,0.2167,0.0594,1.0,5,2.76,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Elevated contextual risk; Attack-stage activity detected; Off-hours activity; Weekend activity
E000241,U012,transaction,0.0,0.0,0,0.0,0,1,0,0.83,1.18,11.8,20.0,5.89,21.61,0.0,0.0,0.0,0.2161,0.058899999999999994,1.0,4,2.75,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Elevated contextual risk; Attack-stage activity detected; Off-hours activity
E000368,U006,transaction,0.0,0.0,0,0.0,0,1,1,2.58,0.82,8.2,20.0,5.62,21.41,0.0,0.0,0.0,0.2141,0.0562,1.0,4,2.7,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Elevated contextual risk; Attack-stage activity detected; Off-hours activity; Weekend activity
E000240,U013,transaction,0.0,0.0,0,0.0,0,1,0,0.0,1.12,11.2,20.0,5.68,21.24,0.0,0.0,0.0,0.21239999999999998,0.056799999999999996,1.0,4,2.69,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Elevated contextual risk; Attack-stage activity detected; Off-hours activity
E000169,U012,transaction,0.0,0.0,0,0.0,0,1,0,0.83,1.01,10.1,20.0,5.64,21.27,0.0,0.0,0.0,0.2127,0.0564,1.0,4,2.69,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Elevated contextual risk; Attack-stage activity detected; Off-hours activity
E000381,U012,transaction,0.0,0.0,0,0.0,0,1,1,0.0,1.1,11.0,20.0,5.65,21.2,0.0,0.0,0.0,0.212,0.0565,1.0,5,2.68,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Elevated contextual risk; Attack-stage activity detected; Off-hours activity; Weekend activity
E000244,U006,transaction,0.0,0.0,0,0.0,0,1,0,0.0,0.96,9.6,20.0,5.44,20.92,0.0,0.0,0.0,0.20920000000000002,0.054400000000000004,1.0,3,2.64,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Elevated contextual risk; Attack-stage activity detected; Off-hours activity
E000166,U015,file_access,0.0,0.0,0,0.0,0,1,0,7.42,0.0,0.0,20.0,5.11,21.23,0.0,0.0,0.0,0.21230000000000002,0.051100000000000007,1.0,3,2.63,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Elevated contextual risk; Attack-stage activity detected; Off-hours activity
E000372,U019,transaction,0.0,0.0,0,0.0,0,1,1,0.83,0.8,8.0,20.0,5.32,20.85,0.0,0.0,0.0,0.20850000000000002,0.053200000000000004,1.0,4,2.62,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Elevated contextual risk; Attack-stage activity detected; Off-hours activity; Weekend activity
E000161,U019,transaction,0.0,0.0,0,0.0,0,1,0,0.83,0.82,8.2,20.0,5.35,20.89,0.0,0.0,0.0,0.2089,0.0535,1.0,3,2.62,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Elevated contextual risk; Attack-stage activity detected; Off-hours activity
E000378,U015,transaction,0.0,0.0,0,0.0,0,1,1,0.0,0.85,8.5,20.0,5.28,20.7,0.0,0.0,0.0,0.207,0.0528,1.0,4,2.6,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Elevated contextual risk; Attack-stage activity detected; Off-hours activity; Weekend activity
E000243,U019,transaction,0.0,0.0,0,0.0,0,1,0,0.0,0.85,8.5,20.0,5.28,20.7,0.0,0.0,0.0,0.207,0.0528,1.0,3,2.6,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Elevated contextual risk; Attack-stage activity detected; Off-hours activity
E000093,U013,transaction,0.0,0.0,0,0.0,0,1,0,2.58,0.49,4.9,20.0,5.12,20.75,0.0,0.0,0.0,0.2075,0.0512,1.0,3,2.59,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Elevated contextual risk; Attack-stage activity detected; Off-hours activity
E000525,U012,transaction,0.0,0.0,0,0.0,0,1,0,0.0,0.83,8.3,20.0,5.24,20.66,0.0,0.0,0.0,0.2066,0.0524,1.0,3,2.59,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Elevated contextual risk; Attack-stage activity detected; Off-hours activity
E000601,U015,transaction,0.0,0.0,0,0.0,0,1,0,0.0,0.79,7.9,20.0,5.18,20.58,0.0,0.0,0.0,0.20579999999999998,0.0518,1.0,3,2.58,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Elevated contextual risk; Attack-stage activity detected; Off-hours activity
E000595,U013,transaction,0.0,0.0,0,0.0,0,1,0,0.83,0.67,6.7,20.0,5.13,20.59,0.0,0.0,0.0,0.2059,0.0513,1.0,3,2.57,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Elevated contextual risk; Attack-stage activity detected; Off-hours activity
E000515,U013,transaction,0.0,0.0,0,0.0,0,1,0,0.0,0.68,6.8,20.0,5.02,20.36,0.0,0.0,0.0,0.2036,0.050199999999999995,1.0,3,2.54,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Elevated contextual risk; Attack-stage activity detected; Off-hours activity
E000523,U019,transaction,0.0,0.0,0,0.0,0,1,0,0.0,0.66,6.6,20.0,4.99,20.32,0.0,0.0,0.0,0.2032,0.0499,1.0,3,2.53,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Elevated contextual risk; Attack-stage activity detected; Off-hours activity
E000302,U019,transaction,0.0,0.0,0,0.0,0,1,0,0.83,0.48,4.8,20.0,4.84,20.21,0.0,0.0,0.0,0.2021,0.0484,1.0,3,2.51,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Elevated contextual risk; Attack-stage activity detected; Off-hours activity
E000310,U013,file_access,0.0,0.25,0,0.0,0,1,0,2.58,0.0,0.0,20.0,4.39,19.77,0.0,0.0025,0.0,0.1977,0.043899999999999995,1.0,3,2.5,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Elevated contextual risk; Attack-stage activity detected; Off-hours activity
E000157,U013,transaction,0.0,0.0,0,0.0,0,1,0,0.0,0.47,4.7,20.0,4.7,19.94,0.0,0.0,0.0,0.19940000000000002,0.047,1.0,3,2.46,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Elevated contextual risk; Attack-stage activity detected; Off-hours activity
E000675,U019,transaction,0.0,0.0,0,0.0,0,1,0,0.0,0.44,4.4,20.0,4.66,19.88,0.0,0.0,0.0,0.19879999999999998,0.0466,1.0,3,2.45,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Elevated contextual risk; Attack-stage activity detected; Off-hours activity
E000398,U014,transaction,0.0,0.0,0,0.0,0,0,1,0.83,4.48,44.8,20.0,10.84,13.21,0.0,0.0,0.0,0.1321,0.1084,1.0,4,2.41,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Attack-stage activity detected; Weekend activity
E000015,U015,transaction,0.0,0.0,0,0.0,0,1,0,0.0,0.27,2.7,20.0,4.4,19.54,0.0,0.0,0.0,0.1954,0.044000000000000004,1.0,3,2.39,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Elevated contextual risk; Attack-stage activity detected; Off-hours activity
E000315,U002,file_access,0.0,0.0,0,0.0,0,1,0,0.83,0.0,0.0,20.0,4.12,19.25,0.0,0.0,0.0,0.1925,0.0412,1.0,3,2.34,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Elevated contextual risk; Attack-stage activity detected; Off-hours activity
E000160,U015,file_access,0.0,0.0,0,0.0,0,1,0,0.83,0.0,0.0,20.0,4.12,19.25,0.0,0.0,0.0,0.1925,0.0412,1.0,3,2.34,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Elevated contextual risk; Attack-stage activity detected; Off-hours activity
E000299,U015,file_access,0.0,0.0,0,0.0,0,1,0,0.83,0.0,0.0,20.0,4.12,19.25,0.0,0.0,0.0,0.1925,0.0412,1.0,3,2.34,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Elevated contextual risk; Attack-stage activity detected; Off-hours activity
E000598,U015,file_access,0.0,0.0,0,0.0,0,1,0,0.0,0.0,0.0,20.0,4.0,19.0,0.0,0.0,0.0,0.19,0.04,1.0,3,2.3,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Elevated contextual risk; Attack-stage activity detected; Off-hours activity
E000512,U013,file_access,0.0,0.0,0,0.0,0,1,0,0.0,0.0,0.0,20.0,4.0,19.0,0.0,0.0,0.0,0.19,0.04,1.0,3,2.3,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Elevated contextual risk; Attack-stage activity detected; Off-hours activity
E000517,U019,file_access,0.0,0.0,0,0.0,0,1,0,0.0,0.0,0.0,20.0,4.0,19.0,0.0,0.0,0.0,0.19,0.04,1.0,3,2.3,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Elevated contextual risk; Attack-stage activity detected; Off-hours activity
E000308,U012,file_access,0.0,0.0,0,0.0,0,1,0,0.0,0.0,0.0,20.0,4.0,19.0,0.0,0.0,0.0,0.19,0.04,1.0,3,2.3,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Elevated contextual risk; Attack-stage activity detected; Off-hours activity
E000086,U015,file_access,0.0,0.25,0,0.0,0,1,0,9.17,0.0,0.0,0.0,1.38,17.75,0.0,0.0025,0.0,0.1775,0.0138,0.0,2,2.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Elevated contextual risk; Off-hours activity
E000450,U015,file_access,0.0,0.25,0,0.0,0,1,1,9.17,0.0,0.0,0.0,1.38,17.75,0.0,0.0025,0.0,0.1775,0.0138,0.0,3,2.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Elevated contextual risk; Off-hours activity; Weekend activity
E000089,U019,file_access,0.0,0.25,0,0.0,0,1,0,9.17,0.0,0.0,0.0,1.38,17.75,0.0,0.0025,0.0,0.1775,0.0138,0.0,2,2.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Elevated contextual risk; Off-hours activity
E000501,U005,transaction,0.0,0.0,0,0.0,0,0,1,2.58,3.11,31.1,20.0,9.05,10.99,0.0,0.0,0.0,0.1099,0.09050000000000001,1.0,4,2.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Attack-stage activity detected; Weekend activity
E000521,U015,file_access,0.0,0.5,0,0.0,0,1,0,5.17,0.0,0.0,0.0,0.78,16.55,0.0,0.005,0.0,0.1655,0.0078000000000000005,0.0,2,1.91,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Elevated contextual risk; Off-hours activity
E000170,U012,file_access,0.0,0.0,0,0.0,0,1,0,7.42,0.0,0.0,0.0,1.11,17.23,0.0,0.0,0.0,0.1723,0.0111,0.0,2,1.83,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Elevated contextual risk; Off-hours activity
E000608,U001,transaction,0.0,0.25,0,0.0,0,0,0,10.0,1.35,13.5,20.0,7.52,9.7,0.0,0.0025,0.0,0.09699999999999999,0.07519999999999999,1.0,3,1.81,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Attack-stage activity detected
E000380,U012,file_access,0.0,0.0,0,0.0,0,1,1,6.58,0.0,0.0,0.0,0.99,16.97,0.0,0.0,0.0,0.1697,0.009899999999999999,0.0,3,1.8,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Elevated contextual risk; Off-hours activity; Weekend activity
E000374,U013,file_access,0.0,0.0,0,0.0,0,1,1,6.58,0.0,0.0,0.0,0.99,16.97,0.0,0.0,0.0,0.1697,0.009899999999999999,0.0,3,1.8,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Elevated contextual risk; Off-hours activity; Weekend activity
E000221,U005,transaction,0.0,0.0,0,0.0,0,0,0,0.83,2.65,26.5,20.0,8.1,9.55,0.0,0.0,0.0,0.0955,0.081,1.0,3,1.77,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Attack-stage activity detected
E000599,U012,file_access,0.0,0.0,0,0.0,0,1,0,3.42,0.0,0.0,0.0,0.51,16.03,0.0,0.0,0.0,0.1603,0.0051,0.0,2,1.65,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Elevated contextual risk; Off-hours activity
E000674,U012,file_access,0.0,0.0,0,0.0,0,1,0,3.42,0.0,0.0,0.0,0.51,16.03,0.0,0.0,0.0,0.1603,0.0051,0.0,2,1.65,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Elevated contextual risk; Off-hours activity
E000362,U005,transaction,0.0,0.0,0,0.0,0,0,0,0.0,2.4,24.0,20.0,7.6,8.8,0.0,0.0,0.0,0.08800000000000001,0.076,1.0,3,1.64,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Attack-stage activity detected
E000167,U012,file_access,0.0,0.0,0,0.0,0,1,0,2.58,0.0,0.0,0.0,0.39,15.77,0.0,0.0,0.0,0.1577,0.0039000000000000003,0.0,2,1.62,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Elevated contextual risk; Off-hours activity
E000091,U012,file_access,0.0,0.0,0,0.0,0,1,0,2.58,0.0,0.0,0.0,0.39,15.77,0.0,0.0,0.0,0.1577,0.0039000000000000003,0.0,2,1.62,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Elevated contextual risk; Off-hours activity
E000163,U019,file_access,0.0,0.0,0,0.0,0,1,0,2.58,0.0,0.0,0.0,0.39,15.77,0.0,0.0,0.0,0.1577,0.0039000000000000003,0.0,2,1.62,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Elevated contextual risk; Off-hours activity
E000081,U013,file_access,0.0,0.0,0,0.0,0,1,0,2.58,0.0,0.0,0.0,0.39,15.77,0.0,0.0,0.0,0.1577,0.0039000000000000003,0.0,2,1.62,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Elevated contextual risk; Off-hours activity
E000011,U019,file_access,0.0,0.0,0,0.0,0,1,0,2.58,0.0,0.0,0.0,0.39,15.77,0.0,0.0,0.0,0.1577,0.0039000000000000003,0.0,2,1.62,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Elevated contextual risk; Off-hours activity
E000513,U006,file_access,0.0,0.0,0,0.0,0,1,0,2.58,0.0,0.0,0.0,0.39,15.77,0.0,0.0,0.0,0.1577,0.0039000000000000003,0.0,2,1.62,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Elevated contextual risk; Off-hours activity
E000151,U010,transaction,0.0,0.0,0,0.0,0,0,0,0.0,2.35,23.5,20.0,7.52,8.7,0.0,0.0,0.0,0.087,0.07519999999999999,1.0,3,1.62,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Attack-stage activity detected
E000004,U015,file_access,0.0,0.0,0,0.0,0,1,0,2.58,0.0,0.0,0.0,0.39,15.77,0.0,0.0,0.0,0.1577,0.0039000000000000003,0.0,2,1.62,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Elevated contextual risk; Off-hours activity
E000671,U013,file_access,0.0,0.0,0,0.0,0,1,0,2.58,0.0,0.0,0.0,0.39,15.77,0.0,0.0,0.0,0.1577,0.0039000000000000003,0.0,2,1.62,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Elevated contextual risk; Off-hours activity
E000449,U015,file_access,0.0,0.0,0,0.0,0,1,1,2.58,0.0,0.0,0.0,0.39,15.77,0.0,0.0,0.0,0.1577,0.0039000000000000003,0.0,3,1.62,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Elevated contextual risk; Off-hours activity; Weekend activity
E000460,U002,file_access,0.0,0.0,0,0.0,0,1,1,2.58,0.0,0.0,0.0,0.39,15.77,0.0,0.0,0.0,0.1577,0.0039000000000000003,0.0,3,1.62,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Elevated contextual risk; Off-hours activity; Weekend activity
E000529,U007,file_access,0.0,0.0,0,0.0,0,1,0,2.58,0.0,0.0,0.0,0.39,15.77,0.0,0.0,0.0,0.1577,0.0039000000000000003,0.0,2,1.62,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Elevated contextual risk; Off-hours activity
E000376,U015,file_access,0.0,0.0,0,0.0,0,1,1,2.58,0.0,0.0,0.0,0.39,15.77,0.0,0.0,0.0,0.1577,0.0039000000000000003,0.0,3,1.62,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Elevated contextual risk; Off-hours activity; Weekend activity
E000581,U019,file_access,0.0,0.0,0,0.0,0,1,0,2.58,0.0,0.0,0.0,0.39,15.77,0.0,0.0,0.0,0.1577,0.0039000000000000003,0.0,2,1.62,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Elevated contextual risk; Off-hours activity
E000660,U019,file_access,0.0,0.0,0,0.0,0,1,0,2.58,0.0,0.0,0.0,0.39,15.77,0.0,0.0,0.0,0.1577,0.0039000000000000003,0.0,2,1.62,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Elevated contextual risk; Off-hours activity
E000570,U005,transaction,0.0,0.0,0,0.0,0,0,0,2.58,1.8,18.0,20.0,7.09,8.37,0.0,0.0,0.0,0.0837,0.0709,1.0,3,1.55,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Attack-stage activity detected
E000718,U007,transaction,0.0,0.0,0,0.0,0,0,0,0.0,2.1,21.0,20.0,7.15,8.2,0.0,0.0,0.0,0.08199999999999999,0.07150000000000001,1.0,3,1.54,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Attack-stage activity detected
E000165,U015,file_access,0.0,0.0,0,0.0,0,1,0,0.83,0.0,0.0,0.0,0.12,15.25,0.0,0.0,0.0,0.1525,0.0012,0.0,2,1.54,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Elevated contextual risk; Off-hours activity
E000314,U002,file_access,0.0,0.0,0,0.0,0,1,0,0.83,0.0,0.0,0.0,0.12,15.25,0.0,0.0,0.0,0.1525,0.0012,0.0,2,1.54,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Elevated contextual risk; Off-hours activity
E000659,U013,file_access,0.0,0.0,0,0.0,0,1,0,0.83,0.0,0.0,0.0,0.12,15.25,0.0,0.0,0.0,0.1525,0.0012,0.0,2,1.54,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Elevated contextual risk; Off-hours activity
E000373,U013,file_access,0.0,0.0,0,0.0,0,1,1,0.83,0.0,0.0,0.0,0.12,15.25,0.0,0.0,0.0,0.1525,0.0012,0.0,3,1.54,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Elevated contextual risk; Off-hours activity; Weekend activity
E000233,U013,file_access,0.0,0.0,0,0.0,0,1,0,0.83,0.0,0.0,0.0,0.12,15.25,0.0,0.0,0.0,0.1525,0.0012,0.0,2,1.54,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Elevated contextual risk; Off-hours activity
E000159,U013,file_access,0.0,0.0,0,0.0,0,1,0,0.83,0.0,0.0,0.0,0.12,15.25,0.0,0.0,0.0,0.1525,0.0012,0.0,2,1.54,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Elevated contextual risk; Off-hours activity
E000237,U006,file_access,0.0,0.0,0,0.0,0,1,0,0.83,0.0,0.0,0.0,0.12,15.25,0.0,0.0,0.0,0.1525,0.0012,0.0,2,1.54,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Elevated contextual risk; Off-hours activity
E000439,U006,file_access,0.0,0.0,0,0.0,0,1,1,0.83,0.0,0.0,0.0,0.12,15.25,0.0,0.0,0.0,0.1525,0.0012,0.0,3,1.54,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Elevated contextual risk; Off-hours activity; Weekend activity
E000522,U012,file_access,0.0,0.0,0,0.0,0,1,0,0.83,0.0,0.0,0.0,0.12,15.25,0.0,0.0,0.0,0.1525,0.0012,0.0,2,1.54,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Elevated contextual risk; Off-hours activity
E000673,U012,file_access,0.0,0.0,0,0.0,0,1,0,0.83,0.0,0.0,0.0,0.12,15.25,0.0,0.0,0.0,0.1525,0.0012,0.0,2,1.54,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Elevated contextual risk; Off-hours activity
E000238,U012,file_access,0.0,0.0,0,0.0,0,1,0,0.83,0.0,0.0,0.0,0.12,15.25,0.0,0.0,0.0,0.1525,0.0012,0.0,2,1.54,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Elevated contextual risk; Off-hours activity
E000009,U012,file_access,0.0,0.0,0,0.0,0,1,0,0.83,0.0,0.0,0.0,0.12,15.25,0.0,0.0,0.0,0.1525,0.0012,0.0,2,1.54,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Elevated contextual risk; Off-hours activity
E000082,U012,file_access,0.0,0.0,0,0.0,0,1,0,0.83,0.0,0.0,0.0,0.12,15.25,0.0,0.0,0.0,0.1525,0.0012,0.0,2,1.54,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Elevated contextual risk; Off-hours activity
E000168,U012,file_access,0.0,0.0,0,0.0,0,1,0,0.83,0.0,0.0,0.0,0.12,15.25,0.0,0.0,0.0,0.1525,0.0012,0.0,2,1.54,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Elevated contextual risk; Off-hours activity
E000369,U019,file_access,0.0,0.0,0,0.0,0,1,1,0.83,0.0,0.0,0.0,0.12,15.25,0.0,0.0,0.0,0.1525,0.0012,0.0,3,1.54,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Elevated contextual risk; Off-hours activity; Weekend activity
E000158,U019,file_access,0.0,0.0,0,0.0,0,1,0,0.83,0.0,0.0,0.0,0.12,15.25,0.0,0.0,0.0,0.1525,0.0012,0.0,2,1.54,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Elevated contextual risk; Off-hours activity
E000454,U012,file_access,0.0,0.0,0,0.0,0,1,1,0.83,0.0,0.0,0.0,0.12,15.25,0.0,0.0,0.0,0.1525,0.0012,0.0,3,1.54,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Elevated contextual risk; Off-hours activity; Weekend activity
E000236,U013,file_access,0.0,0.0,0,0.0,0,1,0,0.83,0.0,0.0,0.0,0.12,15.25,0.0,0.0,0.0,0.1525,0.0012,0.0,2,1.54,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Elevated contextual risk; Off-hours activity
E000441,U006,file_access,0.0,0.0,0,0.0,0,1,1,0.83,0.0,0.0,0.0,0.12,15.25,0.0,0.0,0.0,0.1525,0.0012,0.0,3,1.54,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Elevated contextual risk; Off-hours activity; Weekend activity
E000172,U006,file_access,0.0,0.0,0,0.0,0,1,0,0.83,0.0,0.0,0.0,0.12,15.25,0.0,0.0,0.0,0.1525,0.0012,0.0,2,1.54,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Elevated contextual risk; Off-hours activity
E000077,U006,file_access,0.0,0.0,0,0.0,0,1,0,0.83,0.0,0.0,0.0,0.12,15.25,0.0,0.0,0.0,0.1525,0.0012,0.0,2,1.54,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Elevated contextual risk; Off-hours activity
E000371,U006,file_access,0.0,0.0,0,0.0,0,1,1,0.83,0.0,0.0,0.0,0.12,15.25,0.0,0.0,0.0,0.1525,0.0012,0.0,3,1.54,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Elevated contextual risk; Off-hours activity; Weekend activity
E000006,U015,file_access,0.0,0.0,0,0.0,0,1,0,0.83,0.0,0.0,0.0,0.12,15.25,0.0,0.0,0.0,0.1525,0.0012,0.0,2,1.54,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Elevated contextual risk; Off-hours activity
E000665,U006,file_access,0.0,0.0,0,0.0,0,1,0,0.83,0.0,0.0,0.0,0.12,15.25,0.0,0.0,0.0,0.1525,0.0012,0.0,2,1.54,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Elevated contextual risk; Off-hours activity
E000584,U006,file_access,0.0,0.0,0,0.0,0,1,0,0.83,0.0,0.0,0.0,0.12,15.25,0.0,0.0,0.0,0.1525,0.0012,0.0,2,1.54,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Elevated contextual risk; Off-hours activity
E000085,U006,file_access,0.0,0.0,0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.15,0.0,0.0,1,1.5,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Elevated contextual risk; Off-hours activity
E000519,U015,file_access,0.0,0.0,0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.15,0.0,0.0,1,1.5,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Elevated contextual risk; Off-hours activity
E000516,U015,file_access,0.0,0.0,0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.15,0.0,0.0,1,1.5,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Elevated contextual risk; Off-hours activity
E000080,U015,file_access,0.0,0.0,0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.15,0.0,0.0,1,1.5,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Elevated contextual risk; Off-hours activity
E000305,U015,file_access,0.0,0.0,0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.15,0.0,0.0,1,1.5,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Elevated contextual risk; Off-hours activity
E000676,U013,file_access,0.0,0.0,0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.15,0.0,0.0,1,1.5,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION,Elevated contextual risk; Off-hours activity
