event_id,user_id,timestamp,event_type,resource_id,sensitive_resource_flag,records_accessed,device_id,new_device_flag,permission_change_flag,new_permission_level,beneficiary_id,new_beneficiary_flag,transaction_amount,exceeds_limit_flag,session_duration_minutes,role,actor_type,peer_group_id,typical_login_hour,login_hour_spread,avg_session_minutes,avg_txn_amount,txn_amount_spread,transaction_limit,home_device,event_hour,login_hour_difference,login_risk,device_risk,transaction_risk,resource_risk,permission_risk,beneficiary_risk,session_risk,behavior_risk,sequence_risk,context_risk,final_risk,alert_level
E0365,U010,2026-03-06 10:00:00,file_access,RES-024,0,7,DEV-006,0,0,,,0,0.0,0,0.0,manager,employee,PG4,8.52376757692872,0.6868844754343794,57.46618350849976,521.2230004102857,103.09572068003858,1500.0,DEV-006,10,1.4762324230712807,60,0,0,0,0,0,0,9.0,0,0,6.3,LOW
E0375,U010,2026-03-06 10:27:00,transaction,,0,0,DEV-006,0,0,,BEN-014,0,490.4,0,0.0,manager,employee,PG4,8.52376757692872,0.6868844754343794,57.46618350849976,521.2230004102857,103.09572068003858,1500.0,DEV-006,10,1.4762324230712807,60,0,0,0,0,0,0,9.0,0,0,6.3,LOW
E0383,U010,2026-03-06 11:03:00,logout,,0,0,DEV-006,0,0,,,0,0.0,0,122.0,manager,employee,PG4,8.52376757692872,0.6868844754343794,57.46618350849976,521.2230004102857,103.09572068003858,1500.0,DEV-006,11,2.4762324230712807,100,0,0,0,0,0,60,18.0,0,0,12.6,LOW
E0046,U011,2026-03-02 09:47:00,login,,0,0,DEV-018,0,0,,,0,0.0,0,0.0,admin,employee,PG5,9.33534969257427,0.6713676476059983,38.49040847404463,477.9269574979892,141.04694155454612,3000.0,DEV-018,9,0.3353496925742707,0,0,0,0,0,0,0,0.0,0,0,0.0,LOW
E0058,U011,2026-03-02 10:26:00,file_access,RES-013,0,8,DEV-018,0,0,,,0,0.0,0,0.0,admin,employee,PG5,9.33534969257427,0.6713676476059983,38.49040847404463,477.9269574979892,141.04694155454612,3000.0,DEV-018,10,0.6646503074257293,0,0,0,0,0,0,0,0.0,0,0,0.0,LOW
E0071,U011,2026-03-02 10:58:00,transaction,,0,0,DEV-018,0,0,,BEN-011,0,338.52,0,0.0,admin,employee,PG5,9.33534969257427,0.6713676476059983,38.49040847404463,477.9269574979892,141.04694155454612,3000.0,DEV-018,10,0.6646503074257293,0,0,0,0,0,0,0,0.0,0,0,0.0,LOW
E0077,U011,2026-03-02 11:33:00,logout,,0,0,DEV-018,0,0,,,0,0.0,0,106.0,admin,employee,PG5,9.33534969257427,0.6713676476059983,38.49040847404463,477.9269574979892,141.04694155454612,3000.0,DEV-018,11,1.6646503074257293,60,0,0,0,0,0,60,12.0,0,0,8.4,LOW
E0121,U011,2026-03-03 09:53:00,login,,0,0,DEV-018,0,0,,,0,0.0,0,0.0,admin,employee,PG5,9.33534969257427,0.6713676476059983,38.49040847404463,477.9269574979892,141.04694155454612,3000.0,DEV-018,9,0.3353496925742707,0,0,0,0,0,0,0,0.0,0,0,0.0,LOW
E0131,U011,2026-03-03 10:27:00,file_access,RES-010,0,10,DEV-018,0,0,,,0,0.0,0,0.0,admin,employee,PG5,9.33534969257427,0.6713676476059983,38.49040847404463,477.9269574979892,141.04694155454612,3000.0,DEV-018,10,0.6646503074257293,0,0,0,0,0,0,0,0.0,0,0,0.0,LOW
E0140,U011,2026-03-03 11:02:00,logout,,0,0,DEV-018,0,0,,,0,0.0,0,69.0,admin,employee,PG5,9.33534969257427,0.6713676476059983,38.49040847404463,477.9269574979892,141.04694155454612,3000.0,DEV-018,11,1.6646503074257293,60,0,0,0,0,0,30,10.5,0,0,7.35,LOW
E0183,U011,2026-03-04 09:27:00,login,,0,0,DEV-018,0,0,,,0,0.0,0,0.0,admin,employee,PG5,9.33534969257427,0.6713676476059983,38.49040847404463,477.9269574979892,141.04694155454612,3000.0,DEV-018,9,0.3353496925742707,0,0,0,0,0,0,0,0.0,0,0,0.0,LOW
E0190,U011,2026-03-04 09:40:00,file_access,RES-020,0,3,DEV-018,0,0,,,0,0.0,0,0.0,admin,employee,PG5,9.33534969257427,0.6713676476059983,38.49040847404463,477.9269574979892,141.04694155454612,3000.0,DEV-018,9,0.3353496925742707,0,0,0,0,0,0,0,0.0,0,0,0.0,LOW
E0200,U011,2026-03-04 10:09:00,transaction,,0,0,DEV-018,0,0,,BEN-006,0,427.47,0,0.0,admin,employee,PG5,9.33534969257427,0.6713676476059983,38.49040847404463,477.9269574979892,141.04694155454612,3000.0,DEV-018,10,0.6646503074257293,0,0,0,0,0,0,0,0.0,0,0,0.0,LOW
E0207,U011,2026-03-04 10:32:00,logout,,0,0,DEV-018,0,0,,,0,0.0,0,65.0,admin,employee,PG5,9.33534969257427,0.6713676476059983,38.49040847404463,477.9269574979892,141.04694155454612,3000.0,DEV-018,10,0.6646503074257293,0,0,0,0,0,0,30,1.5,0,0,1.05,LOW
E0249,U011,2026-03-05 08:17:00,login,,0,0,DEV-018,0,0,,,0,0.0,0,0.0,admin,employee,PG5,9.33534969257427,0.6713676476059983,38.49040847404463,477.9269574979892,141.04694155454612,3000.0,DEV-018,8,1.3353496925742707,30,0,0,0,0,0,0,4.5,0,0,3.15,LOW
E0263,U011,2026-03-05 09:10:00,file_access,RES-019,0,5,DEV-018,0,0,,,0,0.0,0,0.0,admin,employee,PG5,9.33534969257427,0.6713676476059983,38.49040847404463,477.9269574979892,141.04694155454612,3000.0,DEV-018,9,0.3353496925742707,0,0,0,0,0,0,0,0.0,0,0,0.0,LOW
E0274,U011,2026-03-05 09:50:00,logout,,0,0,DEV-018,0,0,,,0,0.0,0,93.0,admin,employee,PG5,9.33534969257427,0.6713676476059983,38.49040847404463,477.9269574979892,141.04694155454612,3000.0,DEV-018,9,0.3353496925742707,0,0,0,0,0,0,60,3.0,0,0,2.1,LOW
E0036,U012,2026-03-02 09:22:00,login,,0,0,DEV-011,0,0,,,0,0.0,0,0.0,finance_officer,employee,PG6,8.549037934925673,0.7269979140907252,50.73254310369489,234.25107411828145,128.616311280817,5000.0,DEV-011,9,0.4509620650743269,0,0,0,0,0,0,0,0.0,0,0,0.0,LOW
E0045,U012,2026-03-02 09:41:00,file_access,RES-008,0,13,DEV-011,0,0,,,0,0.0,0,0.0,finance_officer,employee,PG6,8.549037934925673,0.7269979140907252,50.73254310369489,234.25107411828145,128.616311280817,5000.0,DEV-011,9,0.4509620650743269,0,0,0,0,0,0,0,0.0,0,0,0.0,LOW
E0049,U012,2026-03-02 09:53:00,logout,,0,0,DEV-011,0,0,,,0,0.0,0,31.0,finance_officer,employee,PG6,8.549037934925673,0.7269979140907252,50.73254310369489,234.25107411828145,128.616311280817,5000.0,DEV-011,9,0.4509620650743269,0,0,0,0,0,0,0,0.0,0,0,0.0,LOW
E0102,U012,2026-03-03 09:01:00,login,,0,0,DEV-011,0,0,,,0,0.0,0,0.0,finance_officer,employee,PG6,8.549037934925673,0.7269979140907252,50.73254310369489,234.25107411828145,128.616311280817,5000.0,DEV-011,9,0.4509620650743269,0,0,0,0,0,0,0,0.0,0,0,0.0,LOW
E0116,U012,2026-03-03 09:45:00,file_access,RES-010,0,4,DEV-011,0,0,,,0,0.0,0,0.0,finance_officer,employee,PG6,8.549037934925673,0.7269979140907252,50.73254310369489,234.25107411828145,128.616311280817,5000.0,DEV-011,9,0.4509620650743269,0,0,0,0,0,0,0,0.0,0,0,0.0,LOW
E0133,U012,2026-03-03 10:32:00,transaction,,0,0,DEV-011,0,0,,BEN-002,0,207.55,0,0.0,finance_officer,employee,PG6,8.549037934925673,0.7269979140907252,50.73254310369489,234.25107411828145,128.616311280817,5000.0,DEV-011,10,1.450962065074327,30,0,0,0,0,0,0,4.5,0,0,3.15,LOW
E0143,U012,2026-03-03 11:18:00,logout,,0,0,DEV-011,0,0,,,0,0.0,0,137.0,finance_officer,employee,PG6,8.549037934925673,0.7269979140907252,50.73254310369489,234.25107411828145,128.616311280817,5000.0,DEV-011,11,2.450962065074327,100,0,0,0,0,0,60,18.0,0,0,12.6,LOW
E0165,U012,2026-03-04 08:23:00,login,,0,0,DEV-011,0,0,,,0,0.0,0,0.0,finance_officer,employee,PG6,8.549037934925673,0.7269979140907252,50.73254310369489,234.25107411828145,128.616311280817,5000.0,DEV-011,8,0.5490379349256731,0,0,0,0,0,0,0,0.0,0,0,0.0,LOW
E0168,U012,2026-03-04 08:38:00,file_access,RES-009,0,13,DEV-011,0,0,,,0,0.0,0,0.0,finance_officer,employee,PG6,8.549037934925673,0.7269979140907252,50.73254310369489,234.25107411828145,128.616311280817,5000.0,DEV-011,8,0.5490379349256731,0,0,0,0,0,0,0,0.0,0,0,0.0,LOW
E0174,U012,2026-03-04 09:07:00,logout,,0,0,DEV-011,0,0,,,0,0.0,0,44.0,finance_officer,employee,PG6,8.549037934925673,0.7269979140907252,50.73254310369489,234.25107411828145,128.616311280817,5000.0,DEV-011,9,0.4509620650743269,0,0,0,0,0,0,0,0.0,0,0,0.0,LOW
E0243,U012,2026-03-05 08:01:00,login,,0,0,DEV-011,0,0,,,0,0.0,0,0.0,finance_officer,employee,PG6,8.549037934925673,0.7269979140907252,50.73254310369489,234.25107411828145,128.616311280817,5000.0,DEV-011,8,0.5490379349256731,0,0,0,0,0,0,0,0.0,0,0,0.0,LOW
E0250,U012,2026-03-05 08:25:00,file_access,RES-024,0,11,DEV-011,0,0,,,0,0.0,0,0.0,finance_officer,employee,PG6,8.549037934925673,0.7269979140907252,50.73254310369489,234.25107411828145,128.616311280817,5000.0,DEV-011,8,0.5490379349256731,0,0,0,0,0,0,0,0.0,0,0,0.0,LOW
E0260,U012,2026-03-05 08:59:00,logout,,0,0,DEV-011,0,0,,,0,0.0,0,58.0,finance_officer,employee,PG6,8.549037934925673,0.7269979140907252,50.73254310369489,234.25107411828145,128.616311280817,5000.0,DEV-011,8,0.5490379349256731,0,0,0,0,0,0,0,0.0,0,0,0.0,LOW
E0331,U012,2026-03-06 08:44:00,login,,0,0,DEV-011,0,0,,,0,0.0,0,0.0,finance_officer,employee,PG6,8.549037934925673,0.7269979140907252,50.73254310369489,234.25107411828145,128.616311280817,5000.0,DEV-011,8,0.5490379349256731,0,0,0,0,0,0,0,0.0,0,0,0.0,LOW
E0356,U012,2026-03-06 09:42:00,file_access,RES-013,0,2,DEV-011,0,0,,,0,0.0,0,0.0,finance_officer,employee,PG6,8.549037934925673,0.7269979140907252,50.73254310369489,234.25107411828145,128.616311280817,5000.0,DEV-011,9,0.4509620650743269,0,0,0,0,0,0,0,0.0,0,0,0.0,LOW
E0369,U012,2026-03-06 10:11:00,logout,,0,0,DEV-011,0,0,,,0,0.0,0,87.0,finance_officer,employee,PG6,8.549037934925673,0.7269979140907252,50.73254310369489,234.25107411828145,128.616311280817,5000.0,DEV-011,10,1.450962065074327,30,0,0,0,0,0,30,6.0,0,0,4.2,LOW
E0021,U013,2026-03-02 08:38:00,login,,0,0,DEV-007,0,0,,,0,0.0,0,0.0,analyst,employee,PG1,9.002911967555821,0.5463320236480831,56.5254449674218,270.1540154435507,116.14971248627712,800.0,DEV-007,8,1.0029119675558213,30,0,0,0,0,0,0,4.5,0,0,3.15,LOW
E0042,U013,2026-03-02 09:34:00,file_access,RES-009,0,13,DEV-007,0,0,,,0,0.0,0,0.0,analyst,employee,PG1,9.002911967555821,0.5463320236480831,56.5254449674218,270.1540154435507,116.14971248627712,800.0,DEV-007,9,0.0029119675558213487,0,0,0,0,0,0,0,0.0,0,0,0.0,LOW
E0061,U013,2026-03-02 10:34:00,logout,,0,0,DEV-007,0,0,,,0,0.0,0,116.0,analyst,employee,PG1,9.002911967555821,0.5463320236480831,56.5254449674218,270.1540154435507,116.14971248627712,800.0,DEV-007,10,0.9970880324441787,30,0,0,0,0,0,60,7.5,0,0,5.25,LOW
E0169,U013,2026-03-04 08:41:00,login,,0,0,DEV-007,0,0,,,0,0.0,0,0.0,analyst,employee,PG1,9.002911967555821,0.5463320236480831,56.5254449674218,270.1540154435507,116.14971248627712,800.0,DEV-007,8,1.0029119675558213,30,0,0,0,0,0,0,4.5,0,0,3.15,LOW
E0175,U013,2026-03-04 09:07:00,file_access,RES-006,0,14,DEV-007,0,0,,,0,0.0,0,0.0,analyst,employee,PG1,9.002911967555821,0.5463320236480831,56.5254449674218,270.1540154435507,116.14971248627712,800.0,DEV-007,9,0.0029119675558213487,0,0,0,0,0,0,0,0.0,0,0,0.0,LOW
E0193,U013,2026-03-04 09:43:00,transaction,,0,0,DEV-007,0,0,,BEN-002,0,232.86,0,0.0,analyst,employee,PG1,9.002911967555821,0.5463320236480831,56.5254449674218,270.1540154435507,116.14971248627712,800.0,DEV-007,9,0.0029119675558213487,0,0,0,0,0,0,0,0.0,0,0,0.0,LOW
E0203,U013,2026-03-04 10:20:00,logout,,0,0,DEV-007,0,0,,,0,0.0,0,99.0,analyst,employee,PG1,9.002911967555821,0.5463320236480831,56.5254449674218,270.1540154435507,116.14971248627712,800.0,DEV-007,10,0.9970880324441787,30,0,0,0,0,0,30,6.0,0,0,4.2,LOW
E0255,U013,2026-03-05 08:45:00,login,,0,0,DEV-007,0,0,,,0,0.0,0,0.0,analyst,employee,PG1,9.002911967555821,0.5463320236480831,56.5254449674218,270.1540154435507,116.14971248627712,800.0,DEV-007,8,1.0029119675558213,30,0,0,0,0,0,0,4.5,0,0,3.15,LOW
E0261,U013,2026-03-05 08:59:00,file_access,RES-019,0,3,DEV-007,0,0,,,0,0.0,0,0.0,analyst,employee,PG1,9.002911967555821,0.5463320236480831,56.5254449674218,270.1540154435507,116.14971248627712,800.0,DEV-007,8,1.0029119675558213,30,0,0,0,0,0,0,4.5,0,0,3.15,LOW
E0275,U013,2026-03-05 09:50:00,logout,,0,0,DEV-007,0,0,,,0,0.0,0,65.0,analyst,employee,PG1,9.002911967555821,0.5463320236480831,56.5254449674218,270.1540154435507,116.14971248627712,800.0,DEV-007,9,0.0029119675558213487,0,0,0,0,0,0,0,0.0,0,0,0.0,LOW
E0335,U013,2026-03-06 08:51:00,login,,0,0,DEV-007,0,0,,,0,0.0,0,0.0,analyst,employee,PG1,9.002911967555821,0.5463320236480831,56.5254449674218,270.1540154435507,116.14971248627712,800.0,DEV-007,8,1.0029119675558213,30,0,0,0,0,0,0,4.5,0,0,3.15,LOW
E0351,U013,2026-03-06 09:30:00,file_access,RES-021,0,8,DEV-007,0,0,,,0,0.0,0,0.0,analyst,employee,PG1,9.002911967555821,0.5463320236480831,56.5254449674218,270.1540154435507,116.14971248627712,800.0,DEV-007,9,0.0029119675558213487,0,0,0,0,0,0,0,0.0,0,0,0.0,LOW
E0370,U013,2026-03-06 10:21:00,transaction,,0,0,DEV-007,0,0,,BEN-004,0,184.51,0,0.0,analyst,employee,PG1,9.002911967555821,0.5463320236480831,56.5254449674218,270.1540154435507,116.14971248627712,800.0,DEV-007,10,0.9970880324441787,30,0,0,0,0,0,0,4.5,0,0,3.15,LOW
E0388,U013,2026-03-06 11:24:00,logout,,0,0,DEV-007,0,0,,,0,0.0,0,153.0,analyst,employee,PG1,9.002911967555821,0.5463320236480831,56.5254449674218,270.1540154435507,116.14971248627712,800.0,DEV-007,11,1.9970880324441787,100,0,0,0,0,0,60,18.0,0,0,12.6,LOW
E0033,U014,2026-03-02 09:17:00,login,,0,0,DEV-008,0,0,,,0,0.0,0,0.0,manager,employee,PG2,9.6385966632372,0.776942330742465,56.58190358962174,398.2537041818092,61.785619979766295,1500.0,DEV-008,9,0.6385966632372,0,0,0,0,0,0,0,0.0,0,0,0.0,LOW
E0048,U014,2026-03-02 09:50:00,file_access,RES-013,0,13,DEV-008,0,0,,,0,0.0,0,0.0,manager,employee,PG2,9.6385966632372,0.776942330742465,56.58190358962174,398.2537041818092,61.785619979766295,1500.0,DEV-008,9,0.6385966632372,0,0,0,0,0,0,0,0.0,0,0,0.0,LOW
E0062,U014,2026-03-02 10:34:00,transaction,,0,0,DEV-008,0,0,,BEN-008,0,370.74,0,0.0,manager,employee,PG2,9.6385966632372,0.776942330742465,56.58190358962174,398.2537041818092,61.785619979766295,1500.0,DEV-008,10,0.3614033367628,0,0,0,0,0,0,0,0.0,0,0,0.0,LOW
E0078,U014,2026-03-02 11:38:00,logout,,0,0,DEV-008,0,0,,,0,0.0,0,141.0,manager,employee,PG2,9.6385966632372,0.776942330742465,56.58190358962174,398.2537041818092,61.785619979766295,1500.0,DEV-008,11,1.3614033367628,30,0,0,0,0,0,60,7.5,0,0,5.25,LOW
E0112,U014,2026-03-03 09:31:00,login,,0,0,DEV-008,0,0,,,0,0.0,0,0.0,manager,employee,PG2,9.6385966632372,0.776942330742465,56.58190358962174,398.2537041818092,61.785619979766295,1500.0,DEV-008,9,0.6385966632372,0,0,0,0,0,0,0,0.0,0,0,0.0,LOW
E0118,U014,2026-03-03 09:49:00,file_access,RES-017,0,13,DEV-008,0,0,,,0,0.0,0,0.0,manager,employee,PG2,9.6385966632372,0.776942330742465,56.58190358962174,398.2537041818092,61.785619979766295,1500.0,DEV-008,9,0.6385966632372,0,0,0,0,0,0,0,0.0,0,0,0.0,LOW
E0127,U014,2026-03-03 10:11:00,transaction,,0,0,DEV-008,0,0,,BEN-005,0,468.39,0,0.0,manager,employee,PG2,9.6385966632372,0.776942330742465,56.58190358962174,398.2537041818092,61.785619979766295,1500.0,DEV-008,10,0.3614033367628,0,0,30,0,0,0,0,7.5,0,0,5.25,LOW
E0138,U014,2026-03-03 10:56:00,logout,,0,0,DEV-008,0,0,,,0,0.0,0,85.0,manager,employee,PG2,9.6385966632372,0.776942330742465,56.58190358962174,398.2537041818092,61.785619979766295,1500.0,DEV-008,10,0.3614033367628,0,0,0,0,0,0,30,1.5,0,0,1.05,LOW
E0245,U014,2026-03-05 08:05:00,login,,0,0,DEV-008,0,0,,,0,0.0,0,0.0,manager,employee,PG2,9.6385966632372,0.776942330742465,56.58190358962174,398.2537041818092,61.785619979766295,1500.0,DEV-008,8,1.6385966632372,60,0,0,0,0,0,0,9.0,0,0,6.3,LOW
E0251,U014,2026-03-05 08:25:00,file_access,RES-019,0,8,DEV-008,0,0,,,0,0.0,0,0.0,manager,employee,PG2,9.6385966632372,0.776942330742465,56.58190358962174,398.2537041818092,61.785619979766295,1500.0,DEV-008,8,1.6385966632372,60,0,0,0,0,0,0,9.0,0,0,6.3,LOW
E0256,U014,2026-03-05 08:50:00,logout,,0,0,DEV-008,0,0,,,0,0.0,0,45.0,manager,employee,PG2,9.6385966632372,0.776942330742465,56.58190358962174,398.2537041818092,61.785619979766295,1500.0,DEV-008,8,1.6385966632372,60,0,0,0,0,0,0,9.0,0,0,6.3,LOW
E0360,U014,2026-03-06 09:50:00,login,,0,0,DEV-008,0,0,,,0,0.0,0,0.0,manager,employee,PG2,9.6385966632372,0.776942330742465,56.58190358962174,398.2537041818092,61.785619979766295,1500.0,DEV-008,9,0.6385966632372,0,0,0,0,0,0,0,0.0,0,0,0.0,LOW
E0364,U014,2026-03-06 09:56:00,file_access,RES-008,0,5,DEV-008,0,0,,,0,0.0,0,0.0,manager,employee,PG2,9.6385966632372,0.776942330742465,56.58190358962174,398.2537041818092,61.785619979766295,1500.0,DEV-008,9,0.6385966632372,0,0,0,0,0,0,0,0.0,0,0,0.0,LOW
E0379,U014,2026-03-06 10:45:00,transaction,,0,0,DEV-008,0,0,,BEN-004,0,341.28,0,0.0,manager,employee,PG2,9.6385966632372,0.776942330742465,56.58190358962174,398.2537041818092,61.785619979766295,1500.0,DEV-008,10,0.3614033367628,0,0,0,0,0,0,0,0.0,0,0,0.0,LOW
E0385,U014,2026-03-06 11:14:00,logout,,0,0,DEV-008,0,0,,,0,0.0,0,84.0,manager,employee,PG2,9.6385966632372,0.776942330742465,56.58190358962174,398.2537041818092,61.785619979766295,1500.0,DEV-008,11,1.3614033367628,30,0,0,0,0,0,0,4.5,0,0,3.15,LOW
E0037,U015,2026-03-02 09:22:00,login,,0,0,DEV-012,0,0,,,0,0.0,0,0.0,admin,employee,PG3,9.862472455229016,0.8772841027671032,49.88055246609032,699.8073582124116,100.02395099347876,3000.0,DEV-012,9,0.8624724552290157,0,0,0,0,0,0,0,0.0,0,0,0.0,LOW
E0050,U015,2026-03-02 09:54:00,file_access,RES-023,0,6,DEV-012,0,0,,,0,0.0,0,0.0,admin,employee,PG3,9.862472455229016,0.8772841027671032,49.88055246609032,699.8073582124116,100.02395099347876,3000.0,DEV-012,9,0.8624724552290157,0,0,0,0,0,0,0,0.0,0,0,0.0,LOW
E0060,U015,2026-03-02 10:28:00,transaction,,0,0,DEV-012,0,0,,BEN-005,0,792.93,0,0.0,admin,employee,PG3,9.862472455229016,0.8772841027671032,49.88055246609032,699.8073582124116,100.02395099347876,3000.0,DEV-012,10,0.13752754477098428,0,0,0,0,0,0,0,0.0,0,0,0.0,LOW
E0070,U015,2026-03-02 10:57:00,logout,,0,0,DEV-012,0,0,,,0,0.0,0,95.0,admin,employee,PG3,9.862472455229016,0.8772841027671032,49.88055246609032,699.8073582124116,100.02395099347876,3000.0,DEV-012,10,0.13752754477098428,0,0,0,0,0,0,30,1.5,0,0,1.05,LOW
E0125,U015,2026-03-03 10:07:00,login,,0,0,DEV-012,0,0,,,0,0.0,0,0.0,admin,employee,PG3,9.862472455229016,0.8772841027671032,49.88055246609032,699.8073582124116,100.02395099347876,3000.0,DEV-012,10,0.13752754477098428,0,0,0,0,0,0,0,0.0,0,0,0.0,LOW
E0139,U015,2026-03-03 10:59:00,file_access,RES-023,0,13,DEV-012,0,0,,,0,0.0,0,0.0,admin,employee,PG3,9.862472455229016,0.8772841027671032,49.88055246609032,699.8073582124116,100.02395099347876,3000.0,DEV-012,10,0.13752754477098428,0,0,0,0,0,0,0,0.0,0,0,0.0,LOW
E0144,U015,2026-03-03 11:21:00,logout,,0,0,DEV-012,0,0,,,0,0.0,0,74.0,admin,employee,PG3,9.862472455229016,0.8772841027671032,49.88055246609032,699.8073582124116,100.02395099347876,3000.0,DEV-012,11,1.1375275447709843,30,0,0,0,0,0,0,4.5,0,0,3.15,LOW
E0206,U015,2026-03-04 10:30:00,login,,0,0,DEV-012,0,0,,,0,0.0,0,0.0,admin,employee,PG3,9.862472455229016,0.8772841027671032,49.88055246609032,699.8073582124116,100.02395099347876,3000.0,DEV-012,10,0.13752754477098428,0,0,0,0,0,0,0,0.0,0,0,0.0,LOW
E0214,U015,2026-03-04 10:52:00,file_access,RES-024,0,13,DEV-012,0,0,,,0,0.0,0,0.0,admin,employee,PG3,9.862472455229016,0.8772841027671032,49.88055246609032,699.8073582124116,100.02395099347876,3000.0,DEV-012,10,0.13752754477098428,0,0,0,0,0,0,0,0.0,0,0,0.0,LOW
E0219,U015,2026-03-04 11:20:00,logout,,0,0,DEV-012,0,0,,,0,0.0,0,50.0,admin,employee,PG3,9.862472455229016,0.8772841027671032,49.88055246609032,699.8073582124116,100.02395099347876,3000.0,DEV-012,11,1.1375275447709843,30,0,0,0,0,0,0,4.5,0,0,3.15,LOW
E0282,U015,2026-03-05 10:23:00,login,,0,0,DEV-012,0,0,,,0,0.0,0,0.0,admin,employee,PG3,9.862472455229016,0.8772841027671032,49.88055246609032,699.8073582124116,100.02395099347876,3000.0,DEV-012,10,0.13752754477098428,0,0,0,0,0,0,0,0.0,0,0,0.0,LOW
E0292,U015,2026-03-05 10:39:00,file_access,RES-015,0,1,DEV-012,0,0,,,0,0.0,0,0.0,admin,employee,PG3,9.862472455229016,0.8772841027671032,49.88055246609032,699.8073582124116,100.02395099347876,3000.0,DEV-012,10,0.13752754477098428,0,0,0,0,0,0,0,0.0,0,0,0.0,LOW
E0296,U015,2026-03-05 10:57:00,logout,,0,0,DEV-012,0,0,,,0,0.0,0,34.0,admin,employee,PG3,9.862472455229016,0.8772841027671032,49.88055246609032,699.8073582124116,100.02395099347876,3000.0,DEV-012,10,0.13752754477098428,0,0,0,0,0,0,0,0.0,0,0,0.0,LOW
E0338,U015,2026-03-06 09:03:00,login,,0,0,DEV-012,0,0,,,0,0.0,0,0.0,admin,employee,PG3,9.862472455229016,0.8772841027671032,49.88055246609032,699.8073582124116,100.02395099347876,3000.0,DEV-012,9,0.8624724552290157,0,0,0,0,0,0,0,0.0,0,0,0.0,LOW
E0358,U015,2026-03-06 09:43:00,file_access,RES-015,0,12,DEV-012,0,0,,,0,0.0,0,0.0,admin,employee,PG3,9.862472455229016,0.8772841027671032,49.88055246609032,699.8073582124116,100.02395099347876,3000.0,DEV-012,9,0.8624724552290157,0,0,0,0,0,0,0,0.0,0,0,0.0,LOW
E0376,U015,2026-03-06 10:33:00,logout,,0,0,DEV-012,0,0,,,0,0.0,0,90.0,admin,employee,PG3,9.862472455229016,0.8772841027671032,49.88055246609032,699.8073582124116,100.02395099347876,3000.0,DEV-012,10,0.13752754477098428,0,0,0,0,0,0,30,1.5,0,0,1.05,LOW
E0003,U016,2026-03-02 06:36:00,login,,0,0,DEV-004,0,0,,,0,0.0,0,0.0,finance_officer,employee,PG4,8.548301897893209,1.198276324546577,40.38105174705858,318.1825892171054,35.65396505096815,5000.0,DEV-004,6,2.548301897893209,60,0,0,0,0,0,0,9.0,0,0,6.3,LOW
E0005,U016,2026-03-02 06:59:00,file_access,RES-021,0,8,DEV-004,0,0,,,0,0.0,0,0.0,finance_officer,employee,PG4,8.548301897893209,1.198276324546577,40.38105174705858,318.1825892171054,35.65396505096815,5000.0,DEV-004,6,2.548301897893209,60,0,0,0,0,0,0,9.0,0,0,6.3,LOW
E0007,U016,2026-03-02 07:15:00,transaction,,0,0,DEV-004,0,0,,BEN-001,0,322.33,0,0.0,finance_officer,employee,PG4,8.548301897893209,1.198276324546577,40.38105174705858,318.1825892171054,35.65396505096815,5000.0,DEV-004,7,1.548301897893209,30,0,0,0,0,0,0,4.5,0,0,3.15,LOW
E0008,U016,2026-03-02 07:41:00,logout,,0,0,DEV-004,0,0,,,0,0.0,0,65.0,finance_officer,employee,PG4,8.548301897893209,1.198276324546577,40.38105174705858,318.1825892171054,35.65396505096815,5000.0,DEV-004,7,1.548301897893209,30,0,0,0,0,0,30,6.0,0,0,4.2,LOW
E0090,U016,2026-03-03 06:25:00,login,,0,0,DEV-004,0,0,,,0,0.0,0,0.0,finance_officer,employee,PG4,8.548301897893209,1.198276324546577,40.38105174705858,318.1825892171054,35.65396505096815,5000.0,DEV-004,6,2.548301897893209,60,0,0,0,0,0,0,9.0,0,0,6.3,LOW
E0091,U016,2026-03-03 07:01:00,file_access,RES-008,0,10,DEV-004,0,0,,,0,0.0,0,0.0,finance_officer,employee,PG4,8.548301897893209,1.198276324546577,40.38105174705858,318.1825892171054,35.65396505096815,5000.0,DEV-004,7,1.548301897893209,30,0,0,0,0,0,0,4.5,0,0,3.15,LOW
E0092,U016,2026-03-03 07:14:00,logout,,0,0,DEV-004,0,0,,,0,0.0,0,49.0,finance_officer,employee,PG4,8.548301897893209,1.198276324546577,40.38105174705858,318.1825892171054,35.65396505096815,5000.0,DEV-004,7,1.548301897893209,30,0,0,0,0,0,0,4.5,0,0,3.15,LOW
E0171,U016,2026-03-04 08:51:00,login,,0,0,DEV-004,0,0,,,0,0.0,0,0.0,finance_officer,employee,PG4,8.548301897893209,1.198276324546577,40.38105174705858,318.1825892171054,35.65396505096815,5000.0,DEV-004,8,0.548301897893209,0,0,0,0,0,0,0,0.0,0,0,0.0,LOW
E0186,U016,2026-03-04 09:32:00,file_access,RES-015,0,2,DEV-004,0,0,,,0,0.0,0,0.0,finance_officer,employee,PG4,8.548301897893209,1.198276324546577,40.38105174705858,318.1825892171054,35.65396505096815,5000.0,DEV-004,9,0.45169810210679096,0,0,0,0,0,0,0,0.0,0,0,0.0,LOW
