event_id,user_id,timestamp,event_type,m2_behavior_score,ml_attack_probability,ml_attack_prediction,isolation_risk_score,isolation_forest_prediction,m2_risk_normalized,ml_risk_normalized,isolation_risk_normalized,m9_risk_score,m9_risk_level,m9_attack_prediction,model_agreement,m9_security_alert
E000293,U008,2026-03-05 16:14:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000349,U008,2026-03-06 14:22:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000355,U008,2026-03-06 14:46:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000356,U008,2026-03-06 14:47:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000428,U008,2026-03-07 14:41:00,login,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000434,U008,2026-03-07 15:49:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000437,U008,2026-03-07 17:22:00,transaction,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000493,U008,2026-03-08 14:28:00,login,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000502,U008,2026-03-08 15:40:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000561,U008,2026-03-09 14:04:00,login,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000569,U008,2026-03-09 15:28:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000575,U008,2026-03-09 15:49:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000649,U008,2026-03-10 14:44:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000650,U008,2026-03-10 14:56:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000653,U008,2026-03-10 15:16:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000719,U008,2026-03-11 13:30:00,transaction,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000720,U008,2026-03-11 14:07:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000724,U008,2026-03-11 14:41:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000728,U008,2026-03-11 15:06:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000040,U009,2026-03-02 10:26:00,login,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000043,U009,2026-03-02 10:52:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000048,U009,2026-03-02 11:37:00,transaction,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000049,U009,2026-03-02 11:49:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000050,U009,2026-03-02 11:58:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000104,U009,2026-03-03 09:16:00,login,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000118,U009,2026-03-03 09:53:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000128,U009,2026-03-03 11:16:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000193,U009,2026-03-04 10:22:00,login,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000197,U009,2026-03-04 11:05:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000201,U009,2026-03-04 11:55:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000203,U009,2026-03-04 12:15:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000259,U009,2026-03-05 10:06:00,login,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000267,U009,2026-03-05 10:59:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000276,U009,2026-03-05 13:15:00,transaction,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000340,U009,2026-03-06 13:08:00,transaction,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000342,U009,2026-03-06 13:22:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000344,U009,2026-03-06 13:51:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000345,U009,2026-03-06 13:55:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000392,U009,2026-03-07 09:16:00,login,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000400,U009,2026-03-07 10:00:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000409,U009,2026-03-07 10:41:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000412,U009,2026-03-07 10:57:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000414,U009,2026-03-07 10:59:00,transaction,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000467,U009,2026-03-08 09:26:00,login,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000474,U009,2026-03-08 09:56:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000541,U009,2026-03-09 09:50:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000543,U009,2026-03-09 10:00:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000612,U009,2026-03-10 09:04:00,login,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000628,U009,2026-03-10 10:45:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000685,U009,2026-03-11 08:52:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000687,U009,2026-03-11 09:13:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000062,U010,2026-03-02 15:24:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000063,U010,2026-03-02 15:27:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000068,U010,2026-03-02 15:59:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000140,U010,2026-03-03 14:29:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000145,U010,2026-03-03 15:16:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000148,U010,2026-03-03 15:27:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000151,U010,2026-03-03 16:46:00,transaction,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000220,U010,2026-03-04 16:01:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000222,U010,2026-03-04 16:27:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000223,U010,2026-03-04 16:45:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000224,U010,2026-03-04 17:34:00,transaction,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000288,U010,2026-03-05 15:16:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000289,U010,2026-03-05 15:19:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000295,U010,2026-03-05 17:49:00,transaction,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000359,U010,2026-03-06 15:17:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000424,U010,2026-03-07 14:12:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000427,U010,2026-03-07 14:37:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000429,U010,2026-03-07 14:41:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000436,U010,2026-03-07 16:36:00,transaction,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000490,U010,2026-03-08 13:19:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000498,U010,2026-03-08 14:58:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000565,U010,2026-03-09 15:03:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000566,U010,2026-03-09 15:15:00,transaction,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000348,U008,2026-03-06 14:12:00,login,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000018,U001,2026-03-02 08:14:00,login,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000644,U010,2026-03-10 13:39:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000654,U010,2026-03-10 15:25:00,transaction,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000027,U001,2026-03-02 09:24:00,transaction,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000733,U010,2026-03-11 15:51:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000734,U010,2026-03-11 15:59:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000110,U011,2026-03-03 09:29:00,login,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000113,U011,2026-03-03 09:37:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000126,U011,2026-03-03 11:01:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000129,U011,2026-03-03 11:22:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000037,U001,2026-03-02 10:14:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000179,U011,2026-03-04 08:43:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000100,U001,2026-03-03 08:59:00,login,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000108,U001,2026-03-03 09:28:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000248,U011,2026-03-05 08:20:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000250,U011,2026-03-05 09:00:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000253,U011,2026-03-05 09:24:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000316,U011,2026-03-06 08:13:00,login,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000320,U011,2026-03-06 09:10:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000321,U011,2026-03-06 09:15:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000121,U001,2026-03-03 10:17:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000382,U011,2026-03-07 08:09:00,login,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000390,U011,2026-03-07 09:09:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000391,U011,2026-03-07 09:14:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000401,U011,2026-03-07 10:00:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000471,U011,2026-03-08 09:37:00,login,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000478,U011,2026-03-08 10:34:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000481,U011,2026-03-08 10:53:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000487,U011,2026-03-08 11:33:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000122,U001,2026-03-03 10:44:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000535,U011,2026-03-09 08:42:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000617,U011,2026-03-10 09:35:00,login,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000620,U011,2026-03-10 09:54:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000631,U011,2026-03-10 10:53:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000689,U011,2026-03-11 09:41:00,login,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000690,U011,2026-03-11 09:49:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000691,U011,2026-03-11 09:49:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000713,U011,2026-03-11 11:15:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000177,U001,2026-03-04 08:26:00,login,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000009,U012,2026-03-02 02:50:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000186,U001,2026-03-04 09:57:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000191,U001,2026-03-04 10:21:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000082,U012,2026-03-03 03:30:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000090,U012,2026-03-03 04:03:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000091,U012,2026-03-03 04:17:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000200,U001,2026-03-04 11:42:00,transaction,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000258,U001,2026-03-05 09:56:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000167,U012,2026-03-04 02:21:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000168,U012,2026-03-04 02:49:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000169,U012,2026-03-04 03:15:00,transaction,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000170,U012,2026-03-04 03:17:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000260,U001,2026-03-05 10:14:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000235,U012,2026-03-05 03:14:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000238,U012,2026-03-05 03:38:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000241,U012,2026-03-05 03:58:00,transaction,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000386,U001,2026-03-07 08:41:00,login,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000389,U001,2026-03-07 09:07:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000308,U012,2026-03-06 04:02:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000406,U001,2026-03-07 10:22:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000379,U012,2026-03-07 04:17:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000380,U012,2026-03-07 04:21:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000381,U012,2026-03-07 06:27:00,transaction,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000407,U001,2026-03-07 10:33:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000453,U012,2026-03-08 04:51:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000454,U012,2026-03-08 05:13:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000455,U012,2026-03-08 05:48:00,transaction,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000461,U001,2026-03-08 08:23:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000522,U012,2026-03-09 03:55:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000524,U012,2026-03-09 05:30:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000525,U012,2026-03-09 06:19:00,transaction,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000533,U001,2026-03-09 08:27:00,login,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000594,U012,2026-03-10 04:07:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000596,U012,2026-03-10 04:18:00,transaction,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000599,U012,2026-03-10 04:29:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000600,U012,2026-03-10 05:03:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000536,U001,2026-03-09 08:51:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000673,U012,2026-03-11 03:10:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000674,U012,2026-03-11 03:22:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000677,U012,2026-03-11 04:41:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000537,U001,2026-03-09 08:51:00,transaction,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
E000542,U001,2026-03-09 09:56:00,file_access,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,LOW,0,NO MODEL DETECTION,NO IMMEDIATE ACTION
