event_id,user_id,timestamp,event_type,resource_id,sensitive_resource_flag,records_accessed,device_id,new_device_flag,permission_change_flag,new_permission_level,beneficiary_id,new_beneficiary_flag,transaction_amount,role,actor_type,peer_group_id,typical_login_hour,login_hour_spread,avg_session_minutes,session_spread,avg_txn_amount,txn_amount_spread,avg_txn_per_day,home_device,event_hour,event_date,login_hour_difference,login_deviation_z,login_behavior_score,transaction_amount_z,transaction_behavior_score,session_behavior_score,session_duration_z,device_behavior_score,user_event_type_count,user_total_events,user_event_type_frequency,event_type_behavior_score,peer_login_mean,peer_login_std,peer_login_event_deviation,peer_login_score,peer_event_frequency,peer_event_score,peer_deviation_score,sequence_behavior_score,is_new_device_login,is_permission_change,is_sensitive_file_access,is_new_beneficiary,is_large_transaction,m2_behavior_score,m2_behavior_risk_level,off_hours_flag,weekend_activity_flag,time_since_previous_event_seconds,user_events_last_5min,user_events_last_15min,user_events_last_30min,event_velocity_score,transaction_ratio_to_user_average,transaction_spike_score,new_device_off_hours_flag,sensitive_new_device_flag,privilege_sensitive_access_flag,beneficiary_transaction_flag,attack_stage_score,sequence_progression_score,contextual_risk_score,is_attack,ml_attack_prediction,ml_attack_probability,ml_risk_level
E000063,U010,2026-03-02 15:27:00,file_access,RES-053,0,15,DEV-017,0,0,,,0,0.0,manager,automated_system,PG2,14.0,0.5,42.02745165589346,11.5543866529488,197.8159505303321,370.0916564091903,1.3765555577621964,DEV-017,15,2026-03-02,1.0,2.0,0.0,0.5345052964707145,0.0,0.0,0.0,0.0,22,38,0.5789473684210527,0.0,9.209944751381215,4.253117875582253,1.361367217649975,0.0,0.5303867403314917,0.0,0.0,0.0,False,False,False,False,False,0.0,LOW,0,0,180.0,1,1,1,6.58,0.0,0.0,0,0,0,0,0.0,0.99,1.97,0,0,0.0,LOW
E000068,U010,2026-03-02 15:59:00,file_access,RES-036,0,11,DEV-017,0,0,,,0,0.0,manager,automated_system,PG2,14.0,0.5,42.02745165589346,11.5543866529488,197.8159505303321,370.0916564091903,1.3765555577621964,DEV-017,15,2026-03-02,1.0,2.0,0.0,0.5345052964707145,0.0,0.0,0.0,0.0,22,38,0.5789473684210527,0.0,9.209944751381215,4.253117875582253,1.361367217649975,0.0,0.5303867403314917,0.0,0.0,0.0,False,False,False,False,False,0.0,LOW,0,0,1920.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,LOW
E000140,U010,2026-03-03 14:29:00,file_access,RES-003,1,10,DEV-017,0,0,,,0,0.0,manager,automated_system,PG2,14.0,0.5,42.02745165589346,11.5543866529488,197.8159505303321,370.0916564091903,1.3765555577621964,DEV-017,14,2026-03-03,0.0,0.0,0.0,0.5345052964707145,0.0,0.0,0.0,0.0,22,38,0.5789473684210527,0.0,9.209944751381215,4.253117875582253,1.1262455894108094,0.0,0.5303867403314917,0.0,0.0,0.0,False,False,True,False,False,0.0,LOW,0,0,600.0,0,1,1,2.58,0.0,0.0,0,0,0,0,20.0,4.39,4.77,0,0,0.0,LOW
E000145,U010,2026-03-03 15:16:00,file_access,RES-008,1,5,DEV-017,0,0,,,0,0.0,manager,automated_system,PG2,14.0,0.5,42.02745165589346,11.5543866529488,197.8159505303321,370.0916564091903,1.3765555577621964,DEV-017,15,2026-03-03,1.0,2.0,0.0,0.5345052964707145,0.0,0.0,0.0,0.0,22,38,0.5789473684210527,0.0,9.209944751381215,4.253117875582253,1.361367217649975,0.0,0.5303867403314917,0.0,0.0,0.0,False,False,True,False,False,0.0,LOW,0,0,2820.0,0,0,0,0.0,0.0,0.0,0,0,0,0,20.0,4.0,4.0,0,0,0.0,LOW
E000148,U010,2026-03-03 15:27:00,file_access,RES-008,1,4,DEV-017,0,0,,,0,0.0,manager,automated_system,PG2,14.0,0.5,42.02745165589346,11.5543866529488,197.8159505303321,370.0916564091903,1.3765555577621964,DEV-017,15,2026-03-03,1.0,2.0,0.0,0.5345052964707145,0.0,0.0,0.0,0.0,22,38,0.5789473684210527,0.0,9.209944751381215,4.253117875582253,1.361367217649975,0.0,0.5303867403314917,0.0,0.0,0.0,False,False,True,False,False,0.0,LOW,0,0,660.0,0,1,1,2.58,0.0,0.0,0,0,0,0,20.0,4.39,4.77,0,0,0.0,LOW
E000151,U010,2026-03-03 16:46:00,transaction,,0,0,DEV-017,0,0,,BEN-022,0,465.65,manager,automated_system,PG2,14.0,0.5,42.02745165589346,11.5543866529488,197.8159505303321,370.0916564091903,1.3765555577621964,DEV-017,16,2026-03-03,2.0,4.0,0.0,0.7236965352537921,0.0,0.0,0.0,0.0,6,38,0.1578947368421052,0.0,9.209944751381215,4.253117875582253,1.5964888458891404,0.0,0.1933701657458563,0.0,0.0,0.0,False,False,False,False,True,0.0,LOW,0,0,4740.0,0,0,0,0.0,2.35,23.5,0,0,0,0,20.0,7.52,8.7,0,0,0.0,LOW
E000220,U010,2026-03-04 16:01:00,file_access,RES-027,0,19,DEV-017,0,0,,,0,0.0,manager,automated_system,PG2,14.0,0.5,42.02745165589346,11.5543866529488,197.8159505303321,370.0916564091903,1.3765555577621964,DEV-017,16,2026-03-04,2.0,4.0,0.0,0.5345052964707145,0.0,0.0,0.0,0.0,22,38,0.5789473684210527,0.0,9.209944751381215,4.253117875582253,1.5964888458891404,0.0,0.5303867403314917,0.0,0.0,0.0,False,False,False,False,False,0.0,LOW,0,0,4440.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,LOW
E000222,U010,2026-03-04 16:27:00,file_access,RES-047,0,5,DEV-017,0,0,,,0,0.0,manager,automated_system,PG2,14.0,0.5,42.02745165589346,11.5543866529488,197.8159505303321,370.0916564091903,1.3765555577621964,DEV-017,16,2026-03-04,2.0,4.0,0.0,0.5345052964707145,0.0,0.0,0.0,0.0,22,38,0.5789473684210527,0.0,9.209944751381215,4.253117875582253,1.5964888458891404,0.0,0.5303867403314917,0.0,0.0,0.0,False,False,False,False,False,0.0,LOW,0,0,1560.0,0,0,1,0.83,0.0,0.0,0,0,0,0,0.0,0.12,0.25,0,0,0.0,LOW
E000223,U010,2026-03-04 16:45:00,file_access,RES-027,0,4,DEV-017,0,0,,,0,0.0,manager,automated_system,PG2,14.0,0.5,42.02745165589346,11.5543866529488,197.8159505303321,370.0916564091903,1.3765555577621964,DEV-017,16,2026-03-04,2.0,4.0,0.0,0.5345052964707145,0.0,0.0,0.0,0.0,22,38,0.5789473684210527,0.0,9.209944751381215,4.253117875582253,1.5964888458891404,0.0,0.5303867403314917,0.0,0.0,0.0,False,False,False,False,False,0.0,LOW,0,0,1080.0,0,0,1,0.83,0.0,0.0,0,0,0,0,0.0,0.12,0.25,0,0,0.0,LOW
E000224,U010,2026-03-04 17:34:00,transaction,,0,0,DEV-017,0,0,,BEN-002,0,0.0,manager,automated_system,PG2,14.0,0.5,42.02745165589346,11.5543866529488,197.8159505303321,370.0916564091903,1.3765555577621964,DEV-017,17,2026-03-04,3.0,6.0,0.0,0.5345052964707145,0.0,0.0,0.0,0.0,6,38,0.1578947368421052,0.0,9.209944751381215,4.253117875582253,1.831610474128306,0.0,0.1933701657458563,0.0,0.0,0.0,False,False,False,False,False,0.0,LOW,0,0,2940.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,LOW
E000288,U010,2026-03-05 15:16:00,file_access,RES-029,0,15,DEV-017,0,0,,,0,0.0,manager,automated_system,PG2,14.0,0.5,42.02745165589346,11.5543866529488,197.8159505303321,370.0916564091903,1.3765555577621964,DEV-017,15,2026-03-05,1.0,2.0,0.0,0.5345052964707145,0.0,0.0,0.0,0.0,22,38,0.5789473684210527,0.0,9.209944751381215,4.253117875582253,1.361367217649975,0.0,0.5303867403314917,0.0,0.0,0.0,False,False,False,False,False,0.0,LOW,0,0,1920.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,LOW
E000289,U010,2026-03-05 15:19:00,file_access,RES-055,0,12,DEV-017,0,0,,,0,0.0,manager,automated_system,PG2,14.0,0.5,42.02745165589346,11.5543866529488,197.8159505303321,370.0916564091903,1.3765555577621964,DEV-017,15,2026-03-05,1.0,2.0,0.0,0.5345052964707145,0.0,0.0,0.0,0.0,22,38,0.5789473684210527,0.0,9.209944751381215,4.253117875582253,1.361367217649975,0.0,0.5303867403314917,0.0,0.0,0.0,False,False,False,False,False,0.0,LOW,0,0,180.0,1,1,1,6.58,0.0,0.0,0,0,0,0,0.0,0.99,1.97,0,0,0.0,LOW
E000295,U010,2026-03-05 17:49:00,transaction,,0,0,DEV-017,0,0,,BEN-021,0,0.0,manager,automated_system,PG2,14.0,0.5,42.02745165589346,11.5543866529488,197.8159505303321,370.0916564091903,1.3765555577621964,DEV-017,17,2026-03-05,3.0,6.0,0.0,0.5345052964707145,0.0,0.0,0.0,0.0,6,38,0.1578947368421052,0.0,9.209944751381215,4.253117875582253,1.831610474128306,0.0,0.1933701657458563,0.0,0.0,0.0,False,False,False,False,False,0.0,LOW,0,0,9000.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,LOW
E000359,U010,2026-03-06 15:17:00,file_access,RES-018,0,7,DEV-017,0,0,,,0,0.0,manager,automated_system,PG2,14.0,0.5,42.02745165589346,11.5543866529488,197.8159505303321,370.0916564091903,1.3765555577621964,DEV-017,15,2026-03-06,1.0,2.0,0.0,0.5345052964707145,0.0,0.0,0.0,0.0,22,38,0.5789473684210527,0.0,9.209944751381215,4.253117875582253,1.361367217649975,0.0,0.5303867403314917,0.0,0.0,0.0,False,False,False,False,False,0.0,LOW,0,0,3300.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,LOW
E000424,U010,2026-03-07 14:12:00,file_access,RES-004,1,11,DEV-017,0,0,,,0,0.0,manager,automated_system,PG2,14.0,0.5,42.02745165589346,11.5543866529488,197.8159505303321,370.0916564091903,1.3765555577621964,DEV-017,14,2026-03-07,0.0,0.0,0.0,0.5345052964707145,0.0,0.0,0.0,0.0,22,38,0.5789473684210527,0.0,9.209944751381215,4.253117875582253,1.1262455894108094,0.0,0.5303867403314917,0.0,0.0,0.0,False,False,True,False,False,0.0,LOW,0,1,420.0,0,1,1,2.58,0.0,0.0,0,0,0,0,20.0,4.39,4.77,0,0,0.0,LOW
E000427,U010,2026-03-07 14:37:00,file_access,RES-042,0,20,DEV-017,0,0,,,0,0.0,manager,automated_system,PG2,14.0,0.5,42.02745165589346,11.5543866529488,197.8159505303321,370.0916564091903,1.3765555577621964,DEV-017,14,2026-03-07,0.0,0.0,0.0,0.5345052964707145,0.0,0.0,0.0,0.0,22,38,0.5789473684210527,0.0,9.209944751381215,4.253117875582253,1.1262455894108094,0.0,0.5303867403314917,0.0,0.0,0.0,False,False,False,False,False,0.0,LOW,0,1,1500.0,0,0,1,0.83,0.0,0.0,0,0,0,0,0.0,0.12,0.25,0,0,0.0,LOW
E000429,U010,2026-03-07 14:41:00,file_access,RES-009,1,19,DEV-017,0,0,,,0,0.0,manager,automated_system,PG2,14.0,0.5,42.02745165589346,11.5543866529488,197.8159505303321,370.0916564091903,1.3765555577621964,DEV-017,14,2026-03-07,0.0,0.0,0.0,0.5345052964707145,0.0,0.0,0.0,0.0,22,38,0.5789473684210527,0.0,9.209944751381215,4.253117875582253,1.1262455894108094,0.0,0.5303867403314917,0.0,0.0,0.0,False,False,True,False,False,0.0,LOW,0,1,240.0,1,1,2,7.42,0.0,0.0,0,0,0,0,20.0,5.11,6.23,0,0,0.0,LOW
E000436,U010,2026-03-07 16:36:00,transaction,,0,0,DEV-017,0,0,,BEN-007,0,0.0,manager,automated_system,PG2,14.0,0.5,42.02745165589346,11.5543866529488,197.8159505303321,370.0916564091903,1.3765555577621964,DEV-017,16,2026-03-07,2.0,4.0,0.0,0.5345052964707145,0.0,0.0,0.0,0.0,6,38,0.1578947368421052,0.0,9.209944751381215,4.253117875582253,1.5964888458891404,0.0,0.1933701657458563,0.0,0.0,0.0,False,False,False,False,False,0.0,LOW,0,1,6900.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,LOW
E000490,U010,2026-03-08 13:19:00,file_access,RES-018,0,5,DEV-017,0,0,,,0,0.0,manager,automated_system,PG2,14.0,0.5,42.02745165589346,11.5543866529488,197.8159505303321,370.0916564091903,1.3765555577621964,DEV-017,13,2026-03-08,1.0,2.0,0.0,0.5345052964707145,0.0,0.0,0.0,0.0,22,38,0.5789473684210527,0.0,9.209944751381215,4.253117875582253,0.8911239611716439,0.0,0.5303867403314917,0.0,0.0,0.0,False,False,False,False,False,0.0,LOW,0,1,300.0,1,1,1,6.58,0.0,0.0,0,0,0,0,0.0,0.99,1.97,0,0,0.0,LOW
E000498,U010,2026-03-08 14:58:00,file_access,RES-010,0,20,DEV-017,0,0,,,0,0.0,manager,automated_system,PG2,14.0,0.5,42.02745165589346,11.5543866529488,197.8159505303321,370.0916564091903,1.3765555577621964,DEV-017,14,2026-03-08,0.0,0.0,0.0,0.5345052964707145,0.0,0.0,0.0,0.0,22,38,0.5789473684210527,0.0,9.209944751381215,4.253117875582253,1.1262455894108094,0.0,0.5303867403314917,0.0,0.0,0.0,False,False,False,False,False,0.0,LOW,0,1,5940.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,LOW
E000565,U010,2026-03-09 15:03:00,file_access,RES-056,0,1,DEV-017,0,0,,,0,0.0,manager,automated_system,PG2,14.0,0.5,42.02745165589346,11.5543866529488,197.8159505303321,370.0916564091903,1.3765555577621964,DEV-017,15,2026-03-09,1.0,2.0,0.0,0.5345052964707145,0.0,0.0,0.0,0.0,22,38,0.5789473684210527,0.0,9.209944751381215,4.253117875582253,1.361367217649975,0.0,0.5303867403314917,0.0,0.0,0.0,False,False,False,False,False,0.0,LOW,0,0,5340.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,LOW
E000566,U010,2026-03-09 15:15:00,transaction,,0,0,DEV-017,0,0,,BEN-011,0,265.64,manager,automated_system,PG2,14.0,0.5,42.02745165589346,11.5543866529488,197.8159505303321,370.0916564091903,1.3765555577621964,DEV-017,15,2026-03-09,1.0,2.0,0.0,0.183262843933662,0.0,0.0,0.0,0.0,6,38,0.1578947368421052,0.0,9.209944751381215,4.253117875582253,1.361367217649975,0.0,0.1933701657458563,0.0,0.0,0.0,False,False,False,False,True,0.0,LOW,0,0,720.0,0,1,1,2.58,1.34,13.4,0,0,0,0,20.0,6.4,7.45,0,0,0.0,LOW
E000348,U008,2026-03-06 14:12:00,login,,0,0,DEV-036,0,0,,,0,0.0,finance_officer,automated_system,PG4,14.0,0.5,31.97970537386679,12.291267979503491,657.5269825333995,182.8094046151768,2.968570051909785,DEV-036,14,2026-03-06,0.0,0.0,0.0,3.596789694258497,0.0,0.0,0.0,0.0,10,41,0.2439024390243902,0.0,10.228260869565217,4.541498418788599,0.8305054373311569,0.0,0.2608695652173913,0.0,0.0,0.0,False,False,False,False,False,0.0,LOW,0,0,77040.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,LOW
E000018,U001,2026-03-02 08:14:00,login,,0,0,DEV-028,0,0,,,0,0.0,admin,employee,PG1,8.062526888056667,0.6925205228583835,35.624751670417595,12.364712141640124,338.34974371145563,362.2628486966959,0.2608164978882484,DEV-028,8,2026-03-02,0.0625268880566665,0.0902888593085824,0.0,0.9339896291566416,0.0,0.0,0.0,0.0,10,37,0.2702702702702703,0.0,8.972677595628415,4.294683263006742,0.2264841284121697,0.0,0.273224043715847,0.0,0.0,0.0,False,False,False,False,False,0.0,LOW,0,0,999999.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,LOW
E000644,U010,2026-03-10 13:39:00,file_access,RES-004,1,5,DEV-017,0,0,,,0,0.0,manager,automated_system,PG2,14.0,0.5,42.02745165589346,11.5543866529488,197.8159505303321,370.0916564091903,1.3765555577621964,DEV-017,13,2026-03-10,1.0,2.0,0.0,0.5345052964707145,0.0,0.0,0.0,0.0,22,38,0.5789473684210527,0.0,9.209944751381215,4.253117875582253,0.8911239611716439,0.0,0.5303867403314917,0.0,0.0,0.0,False,False,True,False,False,0.0,LOW,0,0,2280.0,0,0,0,0.0,0.0,0.0,0,0,0,0,20.0,4.0,4.0,0,0,0.0,LOW
E000654,U010,2026-03-10 15:25:00,transaction,,0,0,DEV-017,0,0,,BEN-015,0,299.17,manager,automated_system,PG2,14.0,0.5,42.02745165589346,11.5543866529488,197.8159505303321,370.0916564091903,1.3765555577621964,DEV-017,15,2026-03-10,1.0,2.0,0.0,0.2738620223245623,0.0,0.0,0.0,0.0,6,38,0.1578947368421052,0.0,9.209944751381215,4.253117875582253,1.361367217649975,0.0,0.1933701657458563,0.0,0.0,0.0,False,False,False,False,True,0.0,LOW,0,0,6360.0,0,0,0,0.0,1.51,15.1,0,0,0,0,20.0,6.26,7.02,0,0,0.0,LOW
E000027,U001,2026-03-02 09:24:00,transaction,,0,0,DEV-028,0,0,,BEN-009,0,559.07,admin,employee,PG1,8.062526888056667,0.6925205228583835,35.624751670417595,12.364712141640124,338.34974371145563,362.2628486966959,0.2608164978882484,DEV-028,9,2026-03-02,0.9374731119433336,1.3537116677407717,0.0,0.6092820643425739,0.0,0.0,0.0,0.0,5,37,0.1351351351351351,0.0,8.972677595628415,4.294683263006742,0.006361913719443,0.0,0.1639344262295081,0.0,0.0,0.0,False,False,False,False,True,0.0,LOW,0,0,4200.0,0,0,0,0.0,1.65,16.5,0,0,0,0,20.0,6.48,7.3,0,0,0.0,LOW
E000733,U010,2026-03-11 15:51:00,file_access,RES-033,0,8,DEV-017,0,0,,,0,0.0,manager,automated_system,PG2,14.0,0.5,42.02745165589346,11.5543866529488,197.8159505303321,370.0916564091903,1.3765555577621964,DEV-017,15,2026-03-11,1.0,2.0,0.0,0.5345052964707145,0.0,0.0,0.0,0.0,22,38,0.5789473684210527,0.0,9.209944751381215,4.253117875582253,1.361367217649975,0.0,0.5303867403314917,0.0,0.0,0.0,False,False,False,False,False,0.0,LOW,0,0,3720.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,LOW
E000734,U010,2026-03-11 15:59:00,file_access,RES-038,0,4,DEV-017,0,0,,,0,0.0,manager,automated_system,PG2,14.0,0.5,42.02745165589346,11.5543866529488,197.8159505303321,370.0916564091903,1.3765555577621964,DEV-017,15,2026-03-11,1.0,2.0,0.0,0.5345052964707145,0.0,0.0,0.0,0.0,22,38,0.5789473684210527,0.0,9.209944751381215,4.253117875582253,1.361367217649975,0.0,0.5303867403314917,0.0,0.0,0.0,False,False,False,False,False,0.0,LOW,0,0,480.0,0,1,1,2.58,0.0,0.0,0,0,0,0,0.0,0.39,0.77,0,0,0.0,LOW
E000110,U011,2026-03-03 09:29:00,login,,0,0,DEV-009,0,0,,,0,0.0,admin,employee,PG3,8.61656876923496,0.8929576939142055,38.391912596605465,10.845859902235404,448.9114418012385,189.79017679913903,0.65796227747185,DEV-009,9,2026-03-03,0.3834312307650407,0.4293946212438149,0.0,2.365303881224241,0.0,0.0,0.0,0.0,9,32,0.28125,0.0,7.707446808510638,4.872112925153142,0.2652962300640299,0.0,0.2606382978723404,0.0,0.0,0.0,False,False,False,False,False,0.0,LOW,0,0,999999.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,LOW
E000113,U011,2026-03-03 09:37:00,file_access,RES-004,1,16,DEV-009,0,0,,,0,0.0,admin,employee,PG3,8.61656876923496,0.8929576939142055,38.391912596605465,10.845859902235404,448.9114418012385,189.79017679913903,0.65796227747185,DEV-009,9,2026-03-03,0.3834312307650407,0.4293946212438149,0.0,2.365303881224241,0.0,0.0,0.0,0.0,21,32,0.65625,0.0,7.707446808510638,4.872112925153142,0.2652962300640299,0.0,0.526595744680851,0.0,0.0,0.0,False,False,True,False,False,0.0,LOW,0,0,480.0,0,1,1,2.58,0.0,0.0,0,0,0,0,20.0,4.39,4.77,0,0,0.0,LOW
E000126,U011,2026-03-03 11:01:00,file_access,RES-007,1,16,DEV-009,0,0,,,0,0.0,admin,employee,PG3,8.61656876923496,0.8929576939142055,38.391912596605465,10.845859902235404,448.9114418012385,189.79017679913903,0.65796227747185,DEV-009,11,2026-03-03,2.3834312307650407,2.6691423871577484,0.0,2.365303881224241,0.0,0.0,0.0,0.0,21,32,0.65625,0.0,7.707446808510638,4.872112925153142,0.6757957465417058,0.0,0.526595744680851,0.0,0.0,0.0,False,False,True,False,False,0.0,LOW,0,0,5040.0,0,0,0,0.0,0.0,0.0,0,0,0,0,20.0,4.0,4.0,0,0,0.0,LOW
E000129,U011,2026-03-03 11:22:00,file_access,RES-026,0,14,DEV-009,0,0,,,0,0.0,admin,employee,PG3,8.61656876923496,0.8929576939142055,38.391912596605465,10.845859902235404,448.9114418012385,189.79017679913903,0.65796227747185,DEV-009,11,2026-03-03,2.3834312307650407,2.6691423871577484,0.0,2.365303881224241,0.0,0.0,0.0,0.0,21,32,0.65625,0.0,7.707446808510638,4.872112925153142,0.6757957465417058,0.0,0.526595744680851,0.0,0.0,0.0,False,False,False,False,False,0.0,LOW,0,0,1260.0,0,0,1,0.83,0.0,0.0,0,0,0,0,0.0,0.12,0.25,0,0,0.0,LOW
E000037,U001,2026-03-02 10:14:00,file_access,RES-003,1,11,DEV-028,0,0,,,0,0.0,admin,employee,PG1,8.062526888056667,0.6925205228583835,35.624751670417595,12.364712141640124,338.34974371145563,362.2628486966959,0.2608164978882484,DEV-028,10,2026-03-02,1.9374731119433333,2.7977121947901256,0.0,0.9339896291566416,0.0,0.0,0.0,0.0,20,37,0.5405405405405406,0.0,8.972677595628415,4.294683263006742,0.2392079558510558,0.0,0.5519125683060109,0.0,0.0,0.0,False,False,True,False,False,0.0,LOW,0,0,3000.0,0,0,0,0.0,0.0,0.0,0,0,0,0,20.0,4.0,4.0,0,0,0.0,LOW
E000179,U011,2026-03-04 08:43:00,file_access,RES-039,0,5,DEV-009,0,0,,,0,0.0,admin,employee,PG3,8.61656876923496,0.8929576939142055,38.391912596605465,10.845859902235404,448.9114418012385,189.79017679913903,0.65796227747185,DEV-009,8,2026-03-04,0.6165687692349593,0.6904792617131519,0.0,2.365303881224241,0.0,0.0,0.0,0.0,21,32,0.65625,0.0,7.707446808510638,4.872112925153142,0.060046471825192,0.0,0.526595744680851,0.0,0.0,0.0,False,False,False,False,False,0.0,LOW,0,0,2760.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,LOW
E000100,U001,2026-03-03 08:59:00,login,,0,0,DEV-028,0,0,,,0,0.0,admin,employee,PG1,8.062526888056667,0.6925205228583835,35.624751670417595,12.364712141640124,338.34974371145563,362.2628486966959,0.2608164978882484,DEV-028,8,2026-03-03,0.0625268880566665,0.0902888593085824,0.0,0.9339896291566416,0.0,0.0,0.0,0.0,10,37,0.2702702702702703,0.0,8.972677595628415,4.294683263006742,0.2264841284121697,0.0,0.273224043715847,0.0,0.0,0.0,False,False,False,False,False,0.0,LOW,0,0,81900.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,LOW
E000108,U001,2026-03-03 09:28:00,file_access,RES-007,1,4,DEV-028,0,0,,,0,0.0,admin,employee,PG1,8.062526888056667,0.6925205228583835,35.624751670417595,12.364712141640124,338.34974371145563,362.2628486966959,0.2608164978882484,DEV-028,9,2026-03-03,0.9374731119433336,1.3537116677407717,0.0,0.9339896291566416,0.0,0.0,0.0,0.0,20,37,0.5405405405405406,0.0,8.972677595628415,4.294683263006742,0.006361913719443,0.0,0.5519125683060109,0.0,0.0,0.0,False,False,True,False,False,0.0,LOW,0,0,1740.0,0,0,1,0.83,0.0,0.0,0,0,0,0,20.0,4.12,4.25,0,0,0.0,LOW
E000248,U011,2026-03-05 08:20:00,file_access,RES-030,0,17,DEV-009,0,0,,,0,0.0,admin,employee,PG3,8.61656876923496,0.8929576939142055,38.391912596605465,10.845859902235404,448.9114418012385,189.79017679913903,0.65796227747185,DEV-009,8,2026-03-05,0.6165687692349593,0.6904792617131519,0.0,2.365303881224241,0.0,0.0,0.0,0.0,21,32,0.65625,0.0,7.707446808510638,4.872112925153142,0.060046471825192,0.0,0.526595744680851,0.0,0.0,0.0,False,False,False,False,False,0.0,LOW,0,0,2520.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,LOW
E000250,U011,2026-03-05 09:00:00,file_access,RES-028,0,4,DEV-009,0,0,,,0,0.0,admin,employee,PG3,8.61656876923496,0.8929576939142055,38.391912596605465,10.845859902235404,448.9114418012385,189.79017679913903,0.65796227747185,DEV-009,9,2026-03-05,0.3834312307650407,0.4293946212438149,0.0,2.365303881224241,0.0,0.0,0.0,0.0,21,32,0.65625,0.0,7.707446808510638,4.872112925153142,0.2652962300640299,0.0,0.526595744680851,0.0,0.0,0.0,False,False,False,False,False,0.0,LOW,0,0,2400.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,LOW
E000253,U011,2026-03-05 09:24:00,file_access,RES-045,0,4,DEV-009,0,0,,,0,0.0,admin,employee,PG3,8.61656876923496,0.8929576939142055,38.391912596605465,10.845859902235404,448.9114418012385,189.79017679913903,0.65796227747185,DEV-009,9,2026-03-05,0.3834312307650407,0.4293946212438149,0.0,2.365303881224241,0.0,0.0,0.0,0.0,21,32,0.65625,0.0,7.707446808510638,4.872112925153142,0.2652962300640299,0.0,0.526595744680851,0.0,0.0,0.0,False,False,False,False,False,0.0,LOW,0,0,1440.0,0,0,1,0.83,0.0,0.0,0,0,0,0,0.0,0.12,0.25,0,0,0.0,LOW
E000316,U011,2026-03-06 08:13:00,login,,0,0,DEV-009,0,0,,,0,0.0,admin,employee,PG3,8.61656876923496,0.8929576939142055,38.391912596605465,10.845859902235404,448.9114418012385,189.79017679913903,0.65796227747185,DEV-009,8,2026-03-06,0.6165687692349593,0.6904792617131519,0.0,2.365303881224241,0.0,0.0,0.0,0.0,9,32,0.28125,0.0,7.707446808510638,4.872112925153142,0.060046471825192,0.0,0.2606382978723404,0.0,0.0,0.0,False,False,False,False,False,0.0,LOW,0,0,82140.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,LOW
E000320,U011,2026-03-06 09:10:00,file_access,RES-022,0,15,DEV-009,0,0,,,0,0.0,admin,employee,PG3,8.61656876923496,0.8929576939142055,38.391912596605465,10.845859902235404,448.9114418012385,189.79017679913903,0.65796227747185,DEV-009,9,2026-03-06,0.3834312307650407,0.4293946212438149,0.0,2.365303881224241,0.0,0.0,0.0,0.0,21,32,0.65625,0.0,7.707446808510638,4.872112925153142,0.2652962300640299,0.0,0.526595744680851,0.0,0.0,0.0,False,False,False,False,False,0.0,LOW,0,0,3420.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,LOW
E000321,U011,2026-03-06 09:15:00,file_access,RES-057,0,8,DEV-009,0,0,,,0,0.0,admin,employee,PG3,8.61656876923496,0.8929576939142055,38.391912596605465,10.845859902235404,448.9114418012385,189.79017679913903,0.65796227747185,DEV-009,9,2026-03-06,0.3834312307650407,0.4293946212438149,0.0,2.365303881224241,0.0,0.0,0.0,0.0,21,32,0.65625,0.0,7.707446808510638,4.872112925153142,0.2652962300640299,0.0,0.526595744680851,0.0,0.0,0.0,False,False,False,False,False,0.0,LOW,0,0,300.0,1,1,1,6.58,0.0,0.0,0,0,0,0,0.0,0.99,1.97,0,0,0.0,LOW
